golden_id,event_type,firm_name,firm_canonical,has_crd,lead_first,lead_last,team_name_current,team_name_prior,street,city,state,zip_
167,MEMBER_CHANGE,Summit Peak Advisors,summit_peak,False,Helen,Gomez,Smith Investment Partners,Smith Investment Partners,8891 Cedar Way,Louisville,KY,40201
168,RENAME,Ridgeway Wealth Management,ridgeway,False,Steven,Gomez,Gomez Wealth,Gomez Family Office,6186 Cedar Dr,Raleigh,NC,27601
169,MEMBER_CHANGE,Morgan Stanley Wealth Management,morgan_stanley,True,Helen,Gomez,Liu Wealth Advisors,Liu Wealth Advisors,5474 Broad Dr,Houston,TX,77001
170,RENAME,Kingsbridge Capital Advisors,kingsbridge,False,Dorothy,Wang,Wang Capital Partners,Wang Investment Partners,6789 Cedar Blvd,Los Angeles,CA,90001
171,RENAME,UBS Financial Services,ubs,True,Kenneth,Hall,Hall Investment Group,Hall Private Wealth Group,1692 Lake Court,San Diego,CA,92101
172,MEMBER_CHANGE,DA Davidson & Co.,da_davidson,True,Betty,Huang,Torres Institutional Group,Torres Institutional Group,8950 Madison Pkwy,Dallas,TX,75201
173,MEMBER_CHANGE,Highfield Asset Management,highfield,False,David,Wright,Diaz Wealth,Diaz Wealth,8117 Broad Ln,San Francisco,CA,94101
174,MEMBER_CHANGE,UBS Financial Services,ubs,True,Robert,Rivera,Jackson Financial Group,Jackson Financial Group,7385 Lake Pl,Philadelphia,PA,19101
175,RENAME,Ridgeway Wealth Management,ridgeway,False,Karen,Mitchell,Mitchell & Associates,Mitchell Private Wealth,1092 Lincoln Rd,Jacksonville,FL,32201
176,RENAME,Wells Fargo Advisors,wells_fargo,True,Dorothy,Garcia,Garcia Asset Management Group,Garcia Institutional Group,3575 Church Pkwy,New York,NY,10022
177,MEMBER_CHANGE,UBS Financial Services,ubs,True,Anthony,Huang,Harris Investment Group,Harris Investment Group,9350 Park Ave,Boston,MA,02101
178,MEMBER_CHANGE,Edward Jones,edward_jones,True,Karen,Rivera,Jackson Advisory Group,Jackson Advisory Group,5483 Monroe Blvd,St. Louis,MO,63101
179,RENAME,Morgan Stanley Wealth Management,morgan_stanley,True,Paul,Zhang,Zhang & Associates,Zhang Investment Group,2229 Central Rd,Austin,TX,78701
180,MEMBER_CHANGE,Wells Fargo Advisors,wells_fargo,True,Lisa,Jackson,Wilson Wealth Management Group,Wilson Wealth Management Group,5969 Lake Pkwy,Nashville,TN,37201
181,MEMBER_CHANGE,Morgan Stanley Wealth Management,morgan_stanley,True,Daniel,Lee,Martin Wealth Management Group,Martin Wealth Management Group,2176 Adams Ln,Cleveland,OH,44101
182,RENAME,Wells Fargo Advisors,wells_fargo,True,William,Baker,Baker & Associates,Baker Financial Group,6031 Market Pkwy,Philadelphia,PA,19101
183,MEMBER_CHANGE,Ameriprise Financial Services,ameriprise,True,Amanda,White,White Portfolio Group,White Portfolio Group,810 Adams Court,Denver,CO,80201
184,MEMBER_CHANGE,Ameriprise Financial Services,ameriprise,True,Margaret,Hall,Brown Financial Group,Brown Financial Group,6680 Madison Ave,Minneapolis,MN,55401
185,MEMBER_CHANGE,Harborview Private Wealth,harborview,False,Betty,Wilson,Jones Wealth,Jones Wealth,5377 Broad Blvd,Houston,TX,77001
186,MEMBER_CHANGE,Raymond James Financial Services,raymond_james,True,Mark,Edwards,Evans Institutional Group,Evans Institutional Group,9690 Central Pl,Las Vegas,NV,89101
187,MEMBER_CHANGE,Woodbury Financial Services,woodbury,True,Thomas,Mitchell,Young Financial Group,Young Financial Group,8382 Broad Ln,Philadelphia,PA,19101
188,MEMBER_CHANGE,Summit Peak Advisors,summit_peak,False,Nancy,Jones,Zhang Asset Management,Zhang Asset Management,3622 Madison Way,Columbus,OH,43201
189,MEMBER_CHANGE,Cetera Financial Group,cetera,True,Dorothy,Cruz,Lee Financial Group,Lee Financial Group,6632 Madison Ave,Nashville,TN,37201
190,MERGE_TARGET,Cetera Financial Group,cetera,True,Sarah,Parker,Parker Wealth Partners,Parker Wealth Partners,6232 Elm Way,Houston,TX,77001
191,MEMBER_CHANGE,Merrill Lynch Pierce Fenner & Smith,merrill_lynch,True,Helen,Lee,Garcia Asset Management Group,Garcia Asset Management Group,1682 Adams Pl,San Diego,CA,92101
192,RENAME,Securities America,securities_america,True,Michael,Gomez,Gomez & Chen Advisors,Gomez Wealth Advisors,9302 Spring Ave,Baltimore,MD,21201
193,RENAME,Hilliard Lyons,hilliard_lyons,True,Sandra,Huang,Huang Private Wealth Group,Huang Family Wealth Group,942 River Pkwy,Denver,CO,80201
194,MEMBER_CHANGE,Hilliard Lyons,hilliard_lyons,True,Sandra,Flores,Roberts Wealth Advisors,Roberts Wealth Advisors,3585 Elm Way,Columbus,OH,43201
195,RENAME,Meridian Private Wealth,meridian_pw,False,Richard,Scott,Scott Wealth Management,Scott Asset Management,6122 Cedar Rd,Portland,OR,97201
196,MEMBER_CHANGE,Stifel Nicolaus & Company,stifel_nicolaus,True,Steven,Wright,Zhang Wealth Advisors,Zhang Wealth Advisors,9221 Main Pkwy,San Francisco,CA,94101
197,MEMBER_CHANGE,Morgan Stanley Wealth Management,morgan_stanley,True,Karen,Zhang,Thompson Family Wealth Group,Thompson Family Wealth Group,5162 Spring Pl,New York,NY,10001
198,MEMBER_CHANGE,LPL Financial,lpl_financial,True,William,Morgan,Roberts Institutional Group,Roberts Institutional Group,6666 Maple Blvd,New York,NY,10022
199,RENAME,Merrill Lynch Pierce Fenner & Smith,merrill_lynch,True,Susan,Jackson,Jackson & Diaz Advisors,Jackson Asset Management Group,6978 Jefferson Pl,San Jose,CA,95101
200,MEMBER_CHANGE,Hilliard Lyons,hilliard_lyons,True,Amanda,Torres,Reyes Capital Group,Reyes Capital Group,9399 Broad Ave,Chicago,IL,60601
201,SPLIT_PARENT,Raymond James Financial Services,raymond_james,True,Christopher,Morris,Morris Portfolio Group,Morris Portfolio Group,915 Union Ave,San Francisco,CA,94101
202,RENAME,Ameriprise Financial Services,ameriprise,True,Sandra,Hall,Hall & Associates,Hall Portfolio Group,7342 Madison Rd,Fort Worth,TX,76101
203,MERGE_SURVIVOR,Northgate Investment Partners,northgate,False,Barbara,Davis,Davis Private Wealth,Davis Private Wealth,7143 Cedar Rd,Pittsburgh,PA,15201
204,RENAME,Commonwealth Financial Network,commonwealth,True,Susan,Parker,Parker Investment Group,Parker Wealth Partners,844 Lake Ln,St. Louis,MO,63101
205,RENAME,UBS Financial Services,ubs,True,James,Jackson,Jackson & Davis Group,Jackson Wealth Partners,3560 Monroe Blvd,Indianapolis,IN,46201
206,RENAME,Janney Montgomery Scott,janney,True,Sarah,Davis,Davis & Jones Group,Davis Wealth Management Group,8249 Adams Ln,Austin,TX,78701
207,RENAME,Raymond James Financial Services,raymond_james,True,Nancy,Mitchell,Mitchell & Associates,Mitchell Family Wealth Group,3870 Market Court,Washington,DC,20001
208,MEMBER_CHANGE,Merrill Lynch Pierce Fenner & Smith,merrill_lynch,True,William,Parker,Huang Family Wealth Group,Huang Family Wealth Group,793 Madison St,Kansas City,MO,64101
209,SPLIT_PARENT,Parkside Wealth Strategies,parkside,False,William,Huang,Huang Private Wealth,Huang Private Wealth,9533 Madison Pkwy,Memphis,TN,38101
210,MEMBER_CHANGE,Harborview Private Wealth,harborview,False,Matthew,Hill,Young Wealth,Young Wealth,6736 Main Pl,San Jose,CA,95101
211,MEMBER_CHANGE,Summit Peak Advisors,summit_peak,False,Kenneth,Moore,Nelson Private Wealth,Nelson Private Wealth,1543 Madison Ave,Charlotte,NC,28201
212,MEMBER_CHANGE,Cetera Financial Group,cetera,True,Rachel,Young,Hill Wealth Advisors,Hill Wealth Advisors,1388 Lincoln Rd,Oklahoma City,OK,73101
213,MEMBER_CHANGE,Stifel Nicolaus & Company,stifel_nicolaus,True,Linda,Diaz,Morgan Investment Group,Morgan Investment Group,1351 Market Ave,Cleveland,OH,44101
214,SPLIT_PARENT,Cambridge Investment Research,cambridge_inv,True,Matthew,Yang,Yang Capital Group,Yang Capital Group,5852 Adams Blvd,Charlotte,NC,28201
215,RENAME,Wells Fargo Advisors,wells_fargo,True,Charles,Martin,Martin & Associates,Martin Advisory Group,2942 Broad Blvd,Houston,TX,77001
216,MEMBER_CHANGE,LPL Financial,lpl_financial,True,Dorothy,Lee,Nelson Portfolio Group,Nelson Portfolio Group,9594 Jefferson Pkwy,Richmond,VA,23219
217,MEMBER_CHANGE,Oppenheimer & Co.,oppenheimer,True,Patricia,Hall,Moore Financial Group,Moore Financial Group,1218 Commerce Way,Denver,CO,80201
218,RENAME,Summit Peak Advisors,summit_peak,False,Paul,Gomez,Gomez & Wright Advisors,Gomez Partners,5866 Market Ave,Denver,CO,80201
219,MEMBER_CHANGE,Ameriprise Financial Services,ameriprise,True,Michael,Kim,Williams Wealth Management Group,Williams Wealth Management Group,6141 River Ave,Phoenix,AZ,85001
220,MEMBER_CHANGE,Woodbury Financial Services,woodbury,True,Nancy,Green,Rivera Asset Management Group,Rivera Asset Management Group,7681 Highland Court,Los Angeles,CA,90001
221,MERGE_SURVIVOR,Ameriprise Financial Services,ameriprise,True,Emily,Diaz,Diaz Advisory Group,Diaz Advisory Group,5367 Broad Way,Miami,FL,33101
222,MEMBER_CHANGE,Raymond James Financial Services,raymond_james,True,Andrew,Adams,Adams Private Wealth Group,Adams Private Wealth Group,5726 Liberty Ave,Miami,FL,33101
223,RENAME,Kingsbridge Capital Advisors,kingsbridge,False,Daniel,Williams,Williams Partners,Williams Advisors,7272 Jefferson Court,Cleveland,OH,44101
224,MEMBER_CHANGE,Woodbury Financial Services,woodbury,True,Charles,Torres,Torres Capital Group,Torres Capital Group,4734 Lincoln Ln,Oklahoma City,OK,73101
225,MEMBER_CHANGE,Ridgeway Wealth Management,ridgeway,False,William,Cruz,Brown Private Wealth,Brown Private Wealth,1179 Spring Ave,Boston,MA,02101
226,MEMBER_CHANGE,Ridgeway Wealth Management,ridgeway,False,Dorothy,Thompson,Young Investment Partners,Young Investment Partners,9974 Elm Pl,Phoenix,AZ,85001
227,MEMBER_CHANGE,National Planning Holdings,nph,True,Sarah,Patel,Wang Capital Group,Wang Capital Group,5182 Church Ln,San Diego,CA,92101
228,MEMBER_CHANGE,Woodbury Financial Services,woodbury,True,Jessica,Rivera,Allen Wealth Advisors,Allen Wealth Advisors,6271 Church Pl,San Diego,CA,92101
229,RENAME,Ridgeway Wealth Management,ridgeway,False,Susan,Garcia,Garcia Private Wealth,Garcia Family Office,8431 Willow St,Louisville,KY,40201
230,RENAME,Janney Montgomery Scott,janney,True,Daniel,Jackson,Jackson & Cruz Group,Jackson Capital Group,8067 Park Dr,San Diego,CA,92101
231,MEMBER_CHANGE,Raymond James Financial Services,raymond_james,True,Jennifer,Taylor,Young Private Wealth Group,Young Private Wealth Group,8417 Monroe Court,Cleveland,OH,44101
232,RENAME,UBS Financial Services,ubs,True,Jennifer,Liu,Liu Wealth Partners,Liu Portfolio Group,2247 Broad Ln,Dallas,TX,75201
233,MEMBER_CHANGE,LPL Financial,lpl_financial,True,David,Huang,Chen Family Wealth Group,Chen Family Wealth Group,2812 Adams Way,Los Angeles,CA,90001
234,MEMBER_CHANGE,Cetera Financial Group,cetera,True,John,Young,Cruz Family Wealth Group,Cruz Family Wealth Group,3991 Jefferson Pkwy,Seattle,WA,98101
235,MEMBER_CHANGE,Northgate Investment Partners,northgate,False,Steven,White,White Asset Management,White Asset Management,4018 River Way,Jacksonville,FL,32201
236,MEMBER_CHANGE,Hilliard Lyons,hilliard_lyons,True,Betty,Flores,Adams Financial Group,Adams Financial Group,4716 Monroe Ln,Miami,FL,33101
237,MEMBER_CHANGE,Cambridge Investment Research,cambridge_inv,True,Mark,Campbell,Taylor Advisory Group,Taylor Advisory Group,2367 Hill St,Raleigh,NC,27601
238,MEMBER_CHANGE,Meridian Private Wealth,meridian_pw,False,Lisa,Phillips,Carter Wealth,Carter Wealth,8552 Cedar Rd,Phoenix,AZ,85001
239,MEMBER_CHANGE,Northgate Investment Partners,northgate,False,Matthew,Turner,Thompson Capital Partners,Thompson Capital Partners,8510 Elm Ln,Phoenix,AZ,85001
240,MEMBER_CHANGE,Parkside Wealth Strategies,parkside,False,Joseph,Huang,Lee Capital Partners,Lee Capital Partners,5827 Main Ln,Chicago,IL,60601
241,SPLIT_PARENT,DA Davidson & Co.,da_davidson,True,Barbara,Torres,Torres Advisory Group,Torres Advisory Group,6426 Maple Pl,Columbus,OH,43201
242,MEMBER_CHANGE,Morgan Stanley Wealth Management,morgan_stanley,True,Donald,Jackson,Kim Private Wealth Group,Kim Private Wealth Group,5593 Elm Blvd,Los Angeles,CA,90001
243,MEMBER_CHANGE,Janney Montgomery Scott,janney,True,Linda,Rivera,Edwards Investment Group,Edwards Investment Group,7785 Jefferson Pkwy,New York,NY,10001
244,RENAME,Highfield Asset Management,highfield,False,David,Johnson,Johnson & Associates,Johnson Investment Partners,3633 Elm Court,St. Louis,MO,63101
245,MEMBER_CHANGE,Cambridge Investment Research,cambridge_inv,True,William,Nelson,Davis Wealth Partners,Davis Wealth Partners,3993 River Ave,Chicago,IL,60601
246,RENAME,Stifel Nicolaus & Company,stifel_nicolaus,True,Margaret,Turner,Turner & Thomas Group,Turner Portfolio Group,7589 Maple Ave,Minneapolis,MN,55401
247,MEMBER_CHANGE,Woodbury Financial Services,woodbury,True,Amanda,Patel,Johnson Institutional Group,Johnson Institutional Group,8543 Highland Dr,Dallas,TX,75201
248,MEMBER_CHANGE,Janney Montgomery Scott,janney,True,Ashley,Evans,Smith Portfolio Group,Smith Portfolio Group,5880 Lake Pkwy,Baltimore,MD,21201
249,MEMBER_CHANGE,LPL Financial,lpl_financial,True,Donald,Mitchell,Campbell Capital Group,Campbell Capital Group,1208 Market Court,Miami,FL,33101
250,MEMBER_CHANGE,Summit Peak Advisors,summit_peak,False,Linda,Thomas,Carter Partners,Carter Partners,6497 Commerce St,Las Vegas,NV,89101
251,MERGE_TARGET,Hilliard Lyons,hilliard_lyons,True,Steven,Stewart,Stewart Wealth Management Group,Stewart Wealth Management Group,5950 Maple Pl,Charlotte,NC,28201
252,RENAME,Crestwood Family Office,crestwood,False,Richard,Morgan,Morgan & Associates,Morgan Wealth Management,5547 Elm St,Washington,DC,20001
253,MEMBER_CHANGE,Securities America,securities_america,True,Karen,Evans,Lee Institutional Group,Lee Institutional Group,2968 Monroe Way,Raleigh,NC,27601
254,SPLIT_PARENT,Kingsbridge Capital Advisors,kingsbridge,False,Daniel,Khan,Khan Capital,Khan Capital,1133 Liberty Way,Los Angeles,CA,90001
255,RENAME,Janney Montgomery Scott,janney,True,Matthew,Williams,Williams Investment Group,Williams Advisory Group,786 Spring Rd,Miami,FL,33101
256,MEMBER_CHANGE,DA Davidson & Co.,da_davidson,True,James,King,Baker Wealth Partners,Baker Wealth Partners,699 Monroe Dr,Seattle,WA,98101
257,MEMBER_CHANGE,Hilliard Lyons,hilliard_lyons,True,Ashley,Khan,Huang Institutional Group,Huang Institutional Group,5538 Hill Ave,Louisville,KY,40201
258,MEMBER_CHANGE,Cetera Financial Group,cetera,True,Linda,Khan,Stewart Financial Group,Stewart Financial Group,6434 Spring Blvd,Minneapolis,MN,55401
259,MEMBER_CHANGE,Harborview Private Wealth,harborview,False,Richard,Khan,Torres Asset Management,Torres Asset Management,4469 Maple Ln,Phoenix,AZ,85001
260,MEMBER_CHANGE,Cetera Financial Group,cetera,True,Dorothy,Anderson,Lee Investment Group,Lee Investment Group,9037 River Pl,Philadelphia,PA,19101
261,MERGE_TARGET,Merrill Lynch Pierce Fenner & Smith,merrill_lynch,True,Sarah,Parker,Parker Wealth Partners,Parker Wealth Partners,5121 Jefferson Pkwy,Milwaukee,WI,53201
262,SPLIT_PARENT,LPL Financial,lpl_financial,True,Ashley,Scott,Scott Financial Group,Scott Financial Group,793 Adams Pl,Richmond,VA,23219
263,RENAME,Cetera Financial Group,cetera,True,Paul,Turner,Turner & Young Partners,Turner Wealth Management Group,1329 Union Ln,Louisville,KY,40201
264,SPLIT_PARENT,Cambridge Investment Research,cambridge_inv,True,Christopher,Johnson,Johnson Investment Group,Johnson Investment Group,7279 Oak Blvd,Houston,TX,77001
265,MEMBER_CHANGE,Stifel Nicolaus & Company,stifel_nicolaus,True,Ashley,Green,Torres Asset Management Group,Torres Asset Management Group,9393 Oak Pkwy,Dallas,TX,75201
266,MEMBER_CHANGE,Ridgeway Wealth Management,ridgeway,False,Rachel,Gomez,Torres Private Wealth,Torres Private Wealth,7373 Monroe Ave,Portland,OR,97201
267,MEMBER_CHANGE,Raymond James Financial Services,raymond_james,True,Sarah,Martin,Torres Asset Management Group,Torres Asset Management Group,5250 Church Rd,Charlotte,NC,28201
268,MEMBER_CHANGE,Wells Fargo Advisors,wells_fargo,True,Rachel,Khan,Stewart Investment Group,Stewart Investment Group,8276 Market Ln,Boston,MA,02101
269,SPLIT_PARENT,Wells Fargo Advisors,wells_fargo,True,Steven,Morgan,Morgan Wealth Partners,Morgan Wealth Partners,7411 Park Pkwy,Seattle,WA,98101
270,MERGE_SURVIVOR,Harborview Private Wealth,harborview,False,Linda,Thomas,Thomas Wealth,Thomas Wealth,2323 Maple Way,Austin,TX,78701
271,SPLIT_PARENT,Highfield Asset Management,highfield,False,Ashley,Garcia,Garcia Private Wealth,Garcia Private Wealth,5792 Liberty Ave,Boston,MA,02101
272,RENAME,Securities America,securities_america,True,Andrew,Yang,Yang Wealth Advisors,Yang Wealth Partners,2680 Liberty Blvd,Louisville,KY,40201
273,MEMBER_CHANGE,Cambridge Investment Research,cambridge_inv,True,Amanda,Evans,Davis Advisory Group,Davis Advisory Group,2375 Lake Way,New York,NY,10022
274,SPLIT_PARENT,Hilliard Lyons,hilliard_lyons,True,Helen,Roberts,Roberts Capital Group,Roberts Capital Group,7757 Central Blvd,Richmond,VA,23219
275,RENAME,Highfield Asset Management,highfield,False,David,Jones,Jones Wealth Management,Jones Investment Partners,6623 Liberty Way,Cleveland,OH,44101
276,MEMBER_CHANGE,Cetera Financial Group,cetera,True,Patricia,Smith,Lee Portfolio Group,Lee Portfolio Group,1308 Elm Pl,Houston,TX,77001
277,RENAME,Ameriprise Financial Services,ameriprise,True,Dorothy,Cruz,Cruz & Associates,Cruz Wealth Advisors,5744 Elm Court,Pittsburgh,PA,15201
278,SPLIT_PARENT,LPL Financial,lpl_financial,True,Thomas,Green,Green Wealth Advisors,Green Wealth Advisors,1007 Cedar Court,Dallas,TX,75201
279,MEMBER_CHANGE,Janney Montgomery Scott,janney,True,Joseph,Johnson,Taylor Capital Group,Taylor Capital Group,3794 Willow Court,Seattle,WA,98101
280,MEMBER_CHANGE,Meridian Private Wealth,meridian_pw,False,Rachel,Scott,Martin Advisors,Martin Advisors,9124 Hill Blvd,Denver,CO,80201
281,MEMBER_CHANGE,Woodbury Financial Services,woodbury,True,David,Moore,Garcia Wealth Advisors,Garcia Wealth Advisors,2862 Highland Pkwy,Dallas,TX,75201
282,SPLIT_PARENT,LPL Financial,lpl_financial,True,Amanda,Reyes,Reyes Portfolio Group,Reyes Portfolio Group,5631 Highland St,New York,NY,10022
283,MEMBER_CHANGE,Merrill Lynch Pierce Fenner & Smith,merrill_lynch,True,Christopher,Young,Diaz Portfolio Group,Diaz Portfolio Group,4436 Church Dr,Portland,OR,97201
284,MERGE_TARGET,Cetera Financial Group,cetera,True,Amanda,Turner,Turner Wealth Management Group,Turner Wealth Management Group,8259 Church Court,Seattle,WA,98101
285,MEMBER_CHANGE,Kingsbridge Capital Advisors,kingsbridge,False,Dorothy,Parker,Baker Advisors,Baker Advisors,6753 River Way,Houston,TX,77001
286,SPLIT_PARENT,Harborview Private Wealth,harborview,False,Michael,Taylor,Taylor Capital Partners,Taylor Capital Partners,6909 Commerce Way,Fort Worth,TX,76101
287,MEMBER_CHANGE,Oppenheimer & Co.,oppenheimer,True,Linda,Phillips,Moore Capital Group,Moore Capital Group,5331 Adams Pl,Memphis,TN,38101
288,RENAME,Raymond James Financial Services,raymond_james,True,Karen,Rivera,Rivera & Associates,Rivera Wealth Advisors,1839 Spring Dr,Kansas City,MO,64101
289,MEMBER_CHANGE,Wells Fargo Advisors,wells_fargo,True,Margaret,Campbell,Adams Advisory Group,Adams Advisory Group,2408 Cedar St,Seattle,WA,98101
290,RENAME,DA Davidson & Co.,da_davidson,True,Amanda,Flores,Flores Private Wealth Group,Flores Advisory Group,2716 Spring Pkwy,Nashville,TN,37201
291,RENAME,Edward Jones,edward_jones,True,Christopher,Hall,Hall & Associates,Hall Wealth Advisors,7748 Commerce Rd,Minneapolis,MN,55401
292,MEMBER_CHANGE,Morgan Stanley Wealth Management,morgan_stanley,True,Dorothy,Garcia,Hill Wealth Advisors,Hill Wealth Advisors,7591 Lake Dr,Pittsburgh,PA,15201
293,RENAME,Hilliard Lyons,hilliard_lyons,True,Michael,Brown,Brown & Associates,Brown Wealth Partners,8208 Broad Way,Seattle,WA,98101
294,MEMBER_CHANGE,Securities America,securities_america,True,Ashley,Turner,Zhang Private Wealth Group,Zhang Private Wealth Group,7160 Elm Rd,Louisville,KY,40201
295,MEMBER_CHANGE,Northgate Investment Partners,northgate,False,Rachel,Martin,Torres Partners,Torres Partners,6663 Oak Pkwy,Boston,MA,02101
296,RENAME,Edward Jones,edward_jones,True,Karen,Carter,Carter Wealth Advisors,Carter Wealth Partners,1304 Lincoln Court,Atlanta,GA,30301
297,SPLIT_PARENT,Northgate Investment Partners,northgate,False,Helen,Thompson,Thompson Wealth Management,Thompson Wealth Management,2046 Elm Ave,Memphis,TN,38101
