golden_team_id,team_name,firm_name,crd_number,lead_first_name,lead_last_name,lead_email,lead_phone,city,state,zip,address,aum_millions,num_members
GT0000134,Cook Private Wealth Group,LPL Financial,6007984,Lisa,Cook,lcook@lpl.com,430-504-5735,Hartford,CT,06101,"3397 Broadway Rd, Suite 2395, Hartford, CT, 06101",682.7,4
GT0000135,Thomas Wealth Advisors,Dynasty Financial Partners,3457461,Andrew,Thomas,athomas@dynapart.com,497-243-5712,Detroit,MI,48201,"1295 Sunset Pl, Detroit, MI, 48201",848.2,5
GT0000136,Sanchez Investment Group,Steward Partners,2832517,Anthony,Sanchez,asanchez@stewpart.com,830-958-4920,Boston,MA,02101,"3973 Oak Ct, Suite 1053, Boston, MA, 02101",25,2
GT0000137,Turner Private Client Group,Baird,3649811,Richard,Turner,rturner@bair.com,616-868-8793,Houston,TX,77001,"7823 Liberty Dr, Houston, TX, 77001",186.2,4
GT0000138,The Torres Asset Management Group,Morgan Stanley,4896008,Kenneth,Torres,ktorres@morgstan.com,747-956-1611,Memphis,TN,38101,"2869 Jefferson Blvd, Memphis, TN, 38101",135.3,2
GT0000139,Phillips Financial Advisory Group,Rockefeller Capital Management,2800206,Deborah,Phillips,dphillips@rockcapi.com,543-491-8444,Los Angeles,CA,90001,"8902 Market Pl, Los Angeles, CA, 90001",1155.2,3
GT0000140,The Bailey Investment Group,Mesirow Financial,6547958,Stephanie,Bailey,sbailey@mesi.com,366-948-8518,Dallas,TX,75201,"4216 Elm St, Dallas, TX, 75201",267.9,4
GT0000141,Long Financial Advisory Group,LPL Financial,2600296,Jessica,Long,jlong@lpl.com,389-343-8822,Portland,OR,97201,"5302 Park St, Suite 1064, Portland, OR, 97201",147.1,5
GT0000142,The Wright Investment Group,Baird,7032283,Donna,Wright,dwright@bair.com,909-441-2017,Philadelphia,PA,19101,"1937 Lincoln Ln, Suite 2910, Philadelphia, PA, 19101",233.0,6
GT0000143,The Washington Private Client Group,Stifel Financial,4705235,Kathleen,Washington,kwashington@stif.com,424-336-8834,Cincinnati,OH,45201,"2510 Lincoln Rd, Suite 2349, Cincinnati, OH, 45201",582.5,5
GT0000144,The Howard Asset Management Group,LPL Financial,2373555,Donna,Howard,dhoward@lpl.com,738-657-9653,Louisville,KY,40201,"5928 Pine Ave, Suite 2343, Louisville, KY, 40201",147.7,6
GT0000145,The Brooks Financial Advisory Group,Steward Partners,4446065,Matthew,Brooks,mbrooks@stewpart.com,934-797-9008,St. Louis,MO,63101,"1490 Market Pl, St. Louis, MO, 63101",539.7,5
GT0000146,The Cooper Family Wealth Group,Oppenheimer & Co,8757420,Thomas,Cooper,tcooper@oppe.com,888-515-1356,Hartford,CT,06101,"6488 Lake St, Hartford, CT, 06101",87.7,6
GT0000147,The Garcia Wealth Partners,Oppenheimer & Co,2157949,William,Garcia,wgarcia@oppe.com,683-232-5703,Richmond,VA,23220,"6699 Elm Blvd, Richmond, VA, 23220",4026.0,5
GT0000148,Carter Wealth Solutions Group,Mesirow Financial,2346371,George,Carter,gcarter@mesi.com,899-877-9835,Orlando,FL,32801,"2179 Liberty Rd, Suite 2300, Orlando, FL, 32801",220.6,5
GT0000149,The Taylor Wealth Solutions Group,RBC Wealth Management,8115687,Linda,Taylor,ltaylor@rbc.com,744-588-4762,New York,NY,10017,"4056 Lincoln Rd, Suite 872, New York, NY, 10017",921.5,2
GT0000150,The Perry Financial Group,Oppenheimer & Co,4457475,Robert,Perry,rperry@oppe.com,268-303-1550,Phoenix,AZ,85001,"7315 Capital St, Suite 281, Phoenix, AZ, 85001",204.3,5
GT0000151,The Robinson Private Wealth Group,Steward Partners,6350316,Jeffrey,Robinson,jrobinson@stewpart.com,791-812-6253,Boston,MA,02101,"3882 Hill Blvd, Boston, MA, 02101",90.8,6
GT0000152,The Turner Investment Group,Stifel Financial,3938247,Mark,Turner,mturner@stif.com,841-895-7999,Hartford,CT,06101,"9108 Broadway St, Hartford, CT, 06101",238.8,5
GT0000153,Cox Private Client Group,Baird,8944327,Michelle,Cox,mcox@bair.com,446-430-5927,San Diego,CA,92101,"2366 Lincoln St, Suite 1806, San Diego, CA, 92101",487.9,6
GT0000154,Moore Private Wealth Group,Piper Sandler,6540893,Linda,Moore,lmoore@pipesand.com,862-280-8369,Seattle,WA,98101,"6080 Pine Ct, Seattle, WA, 98101",626.5,3
GT0000155,The Wright Wealth Advisors,Piper Sandler,4640933,Michael,Wright,mwright@pipesand.com,690-413-6455,Chicago,IL,60601,"4968 Main Dr, Chicago, IL, 60601",528.4,2
GT0000156,The Alexander Private Wealth Group,Rockefeller Capital Management,5015307,Emily,Alexander,ealexander@rockcapi.com,765-529-5637,Detroit,MI,48201,"6237 Lincoln Ct, Detroit, MI, 48201",1605.0,4
GT0000157,Campbell Family Wealth Group,Hightower Advisors,6372622,Steven,Campbell,scampbell@highadvi.com,408-579-6126,Houston,TX,77001,"6782 Oak Dr, Houston, TX, 77001",457.6,2
GT0000158,Peterson Financial Group,Dynasty Financial Partners,3557039,Steven,Peterson,speterson@dynapart.com,400-537-4768,Minneapolis,MN,55401,"6224 Financial Dr, Suite 2781, Minneapolis, MN, 55401",39.8,4
GT0000159,The Bell Family Wealth Group,Rockefeller Capital Management,9192588,Steven,Bell,sbell@rockcapi.com,388-755-1962,Pittsburgh,PA,15201,"8585 Oak Ave, Pittsburgh, PA, 15201",620.5,2
GT0000160,The Smith Financial Advisory Group,Oppenheimer & Co,3533857,Donna,Smith,dsmith@oppe.com,209-423-9285,Chicago,IL,60601,"7472 Sunset St, Chicago, IL, 60601",1305.5,6
GT0000161,The Cook Wealth Management Group,Rockefeller Capital Management,9882154,Cynthia,Cook,ccook@rockcapi.com,939-481-9777,Richmond,VA,23220,"4698 Main Ct, Richmond, VA, 23220",205.3,5
GT0000162,The Thompson Wealth Management Team,Wells Fargo Advisors,4220085,Amanda,Thompson,athompson@wellfargad.com,834-739-5135,Phoenix,AZ,85001,"5808 Lake Way, Suite 1763, Phoenix, AZ, 85001",230.7,5
GT0000163,The Young Investment Group,RBC Wealth Management,8986040,Jessica,Young,jyoung@rbc.com,257-852-1154,Los Angeles,CA,90001,"2808 Pine Pl, Los Angeles, CA, 90001",649.0,4
GT0000164,The Gonzalez Wealth Management Group,Hightower Advisors,8977571,Jessica,Gonzalez,jgonzalez@highadvi.com,477-247-2218,Seattle,WA,98101,"4594 Commerce St, Suite 3583, Seattle, WA, 98101",468.5,4
GT0000165,Clark Financial Advisory Group,Dynasty Financial Partners,7528964,John,Clark,jclark@dynapart.com,893-753-6435,Chicago,IL,60601,"6289 Cedar Ave, Suite 1516, Chicago, IL, 60601",152.8,2
GT0000166,The Edwards Wealth Solutions Group,RBC Wealth Management,7655572,Richard,Edwards,redwards@rbc.com,534-230-5478,Cleveland,OH,44101,"7382 Broadway Dr, Suite 3954, Cleveland, OH, 44101",1067.0,5
GT0000167,White Wealth Advisors,Dynasty Financial Partners,5134741,Jason,White,jwhite@dynapart.com,930-275-2344,Chicago,IL,60614,"4391 Cedar Way, Chicago, IL, 60614",281.3,3
GT0000168,The Roberts Wealth Partners,Baird,1087161,Emily,Roberts,eroberts@bair.com,515-655-6896,Chicago,IL,60614,"4420 Maple Blvd, Suite 1865, Chicago, IL, 60614",90.5,5
GT0000169,The Gray Capital Group,Hightower Advisors,6443037,Susan,Gray,sgray@highadvi.com,594-212-5781,New York,NY,10017,"6780 Madison Ave, New York, NY, 10017",888.8,6
GT0000170,The Young Advisory Group,Dynasty Financial Partners,3843767,Laura,Young,lyoung@dynapart.com,342-475-5933,Orlando,FL,32801,"4398 Broadway Blvd, Suite 1880, Orlando, FL, 32801",552.4,4
GT0000171,The Hill Asset Management Group,Rockefeller Capital Management,9318184,Timothy,Hill,thill@rockcapi.com,808-831-4203,Tampa,FL,33601,"7502 Maple Blvd, Suite 3986, Tampa, FL, 33601",242.3,5
GT0000172,Barnes Asset Management Group,Piper Sandler,6615941,Kevin,Barnes,kbarnes@pipesand.com,640-866-3230,Las Vegas,NV,89101,"4923 River Dr, Suite 827, Las Vegas, NV, 89101",603.6,5
GT0000173,Green Private Client Group,Stifel Financial,5702656,Angela,Green,agreen@stif.com,602-573-2865,Memphis,TN,38101,"9239 Washington Ct, Suite 3244, Memphis, TN, 38101",302.7,6
GT0000174,The Foster Private Client Group,Mesirow Financial,5887726,John,Foster,jfoster@mesi.com,909-270-7703,Las Vegas,NV,89101,"8181 Cedar Ln, Suite 2797, Las Vegas, NV, 89101",86.1,3
GT0000175,Collins Wealth Management Team,Piper Sandler,9499549,Dorothy,Collins,dcollins@pipesand.com,908-628-9907,Louisville,KY,40201,"603 Sunset Ct, Suite 3845, Louisville, KY, 40201",73.4,2
GT0000176,The Young Financial Advisory Group,Janney Montgomery Scott,7704473,Richard,Young,ryoung@jannmontsc.com,970-539-8052,Memphis,TN,38101,"1736 Main Ave, Suite 2191, Memphis, TN, 38101",286.6,6
GT0000177,Kelly Private Wealth Group,Dynasty Financial Partners,9396422,Susan,Kelly,skelly@dynapart.com,354-553-1402,Tampa,FL,33601,"7910 Maple Ln, Suite 451, Tampa, FL, 33601",49.4,2
GT0000178,Foster Wealth Partners,Raymond James,8639213,Deborah,Foster,dfoster@raymjame.com,411-733-8912,Cleveland,OH,44101,"5707 Broadway Ave, Suite 2953, Cleveland, OH, 44101",902.0,5
GT0000179,The Rodriguez Wealth Management Group,Stifel Financial,3757404,Kenneth,Rodriguez,krodriguez@stif.com,958-449-9454,New York,NY,10017,"2859 Commerce Blvd, Suite 1846, New York, NY, 10017",673.2,5
GT0000180,Evans Financial Advisory Group,Edward Jones,1489765,Mark,Evans,mevans@edwajone.com,955-828-4232,Detroit,MI,48201,"7366 Financial Way, Suite 2986, Detroit, MI, 48201",59.9,3
GT0000181,The Scott Financial Group,UBS Financial Services,8676422,Anthony,Scott,ascott@ubs.com,316-468-9019,Richmond,VA,23220,"8647 Liberty Rd, Suite 2603, Richmond, VA, 23220",369.2,5
GT0000182,Anderson Wealth Partners,Janney Montgomery Scott,3894531,Sarah,Anderson,sanderson@jannmontsc.com,889-922-5873,Milwaukee,WI,53201,"9670 Pine Blvd, Suite 1077, Milwaukee, WI, 53201",654.2,4
GT0000183,The White Private Client Group,Janney Montgomery Scott,7437584,Joseph,White,jwhite@jannmontsc.com,633-390-8973,Columbus,OH,43201,"8805 Liberty Blvd, Suite 2105, Columbus, OH, 43201",71.1,4
GT0000184,White Wealth Solutions Group,Baird,1899447,Thomas,White,twhite@bair.com,567-209-8939,Milwaukee,WI,53201,"2237 Washington Way, Milwaukee, WI, 53201",694.0,6
GT0000185,Murphy Wealth Advisors,Oppenheimer & Co,3806047,Betty,Murphy,bmurphy@oppe.com,284-778-1505,San Diego,CA,92101,"3614 Hill St, Suite 2302, San Diego, CA, 92101",177.3,4
GT0000186,Morris Private Client Group,Dynasty Financial Partners,9569902,Christopher,Morris,cmorris@dynapart.com,315-786-2871,Hartford,CT,06101,"4390 Commerce Rd, Suite 3199, Hartford, CT, 06101",69.5,2
GT0000187,The Simmons Advisory Group,Mesirow Financial,5152891,Donna,Simmons,dsimmons@mesi.com,504-233-8368,Portland,OR,97201,"4306 Sunset Ave, Suite 580, Portland, OR, 97201",1491.4,3
GT0000188,Gonzales Private Client Group,Dynasty Financial Partners,8183451,Anthony,Gonzales,agonzales@dynapart.com,369-830-3281,Milwaukee,WI,53201,"3386 Washington St, Suite 2280, Milwaukee, WI, 53201",949.2,4
GT0000189,Howard Wealth Partners,Edward Jones,9630451,Karen,Howard,khoward@edwajone.com,895-297-3221,Minneapolis,MN,55401,"6744 Oak Ln, Minneapolis, MN, 55401",25,3
GT0000190,Taylor Financial Advisory Group,RBC Wealth Management,7588425,Ashley,Taylor,ataylor@rbc.com,701-345-5402,Phoenix,AZ,85001,"6787 Madison Pl, Suite 3354, Phoenix, AZ, 85001",66.2,2
GT0000191,Cooper Private Client Group,Ameriprise Financial,1041491,Ronald,Cooper,rcooper@amer.com,950-295-8511,Baltimore,MD,21201,"5870 Pine Ct, Suite 1859, Baltimore, MD, 21201",676.4,3
GT0000192,Wright Wealth Solutions Group,Baird,3191007,Patricia,Wright,pwright@bair.com,779-696-6631,Cleveland,OH,44101,"794 Oak Ave, Cleveland, OH, 44101",176.2,5
GT0000193,Thomas Family Wealth Group,Edward Jones,3213134,John,Thomas,jthomas@edwajone.com,865-509-3604,New York,NY,10001,"4490 Pine Rd, Suite 1623, New York, NY, 10001",868.1,3
GT0000194,The Phillips Private Client Group,Stifel Financial,2530068,Michael,Phillips,mphillips@stif.com,920-297-1017,Portland,OR,97201,"3497 Broadway Ave, Suite 1026, Portland, OR, 97201",229.3,6
GT0000195,Stewart Wealth Management Group,Merrill Lynch,3217531,Sandra,Stewart,sstewart@merrlync.com,689-272-4751,Dallas,TX,75201,"6277 Pine Ave, Suite 1605, Dallas, TX, 75201",857.2,4
GT0000196,The Carter Wealth Advisors,Raymond James,9900451,Thomas,Carter,tcarter@raymjame.com,776-208-3688,Chicago,IL,60601,"7211 Sunset Dr, Chicago, IL, 60601",222.9,3
GT0000197,Turner Wealth Advisors,HighTower,3066235,Cynthia,Turner,cturner@high.com,803-947-7291,Seattle,WA,98101,"5760 Jefferson Rd, Seattle, WA, 98101",392.4,3
GT0000198,Coleman Private Wealth Group,UBS Financial Services,6060836,Paul,Coleman,pcoleman@ubs.com,410-730-9348,New York,NY,10017,"3091 Madison Ln, New York, NY, 10017",325.7,3
GT0000199,Roberts Private Wealth Group,Wells Fargo Advisors,1202450,Patricia,Roberts,proberts@wellfargad.com,569-524-3162,Cincinnati,OH,45201,"6338 Financial Way, Suite 2897, Cincinnati, OH, 45201",72.1,3
GT0000200,The Reed Wealth Management Group,UBS Financial Services,5398739,Donna,Reed,dreed@ubs.com,420-240-1990,New York,NY,10001,"6521 Market Ln, New York, NY, 10001",107.9,6
GT0000201,Parker Private Client Group,Oppenheimer & Co,3561552,Carol,Parker,cparker@oppe.com,484-285-6077,Chicago,IL,60614,"1295 Market Dr, Chicago, IL, 60614",95.0,3
GT0000202,The Adams Financial Group,Piper Sandler,8339797,Barbara,Adams,badams@pipesand.com,947-444-1948,Nashville,TN,37201,"4006 Pine Way, Suite 2607, Nashville, TN, 37201",77.3,6
GT0000203,The Flores Wealth Management Team,Edward Jones,6816746,Michael,Flores,mflores@edwajone.com,735-729-5247,Boston,MA,02101,"2736 Sunset Blvd, Boston, MA, 02101",197.3,4
GT0000204,Thomas Wealth Partners,Merrill Lynch,9788815,Kimberly,Thomas,kthomas@merrlync.com,265-469-2262,Charlotte,NC,28201,"8129 Lincoln Ct, Suite 2146, Charlotte, NC, 28201",123.4,6
GT0000205,The Mitchell Investment Group,Edward Jones,9536665,Christopher,Mitchell,cmitchell@edwajone.com,202-245-1201,Memphis,TN,38101,"4007 Oak Pl, Suite 3869, Memphis, TN, 38101",186.3,3
GT0000206,Jones Asset Management Group,Steward Partners,6398941,Daniel,Jones,djones@stewpart.com,454-626-6241,Denver,CO,80201,"4445 Pine Rd, Suite 2857, Denver, CO, 80201",144.3,2
GT0000207,Lewis Wealth Management Group,Hightower Advisors,6212643,Daniel,Lewis,dlewis@highadvi.com,535-288-8483,Chicago,IL,60601,"131 Sunset Dr, Suite 3313, Chicago, IL, 60601",1369.9,4
GT0000208,Barnes Family Wealth Group,RBC Wealth Management,9277218,Emily,Barnes,ebarnes@rbc.com,400-950-9954,Salt Lake City,UT,84101,"4017 Cedar St, Salt Lake City, UT, 84101",45.6,2
GT0000209,The Ward Wealth Advisors,Janney Montgomery Scott,6159172,Mark,Ward,mward@jannmontsc.com,306-410-9680,Cleveland,OH,44101,"3903 Jefferson Pl, Cleveland, OH, 44101",1416.8,3
GT0000210,The Scott Wealth Management Group,UBS Financial Services,7929943,Dorothy,Scott,dscott@ubs.com,917-581-8511,Austin,TX,78701,"1392 Financial Ave, Suite 2710, Austin, TX, 78701",248.7,5
GT0000211,Sanders Wealth Management Group,Dynasty Financial Partners,6284972,William,Sanders,wsanders@dynapart.com,602-917-6345,Boston,MA,02101,"5212 Lincoln Ln, Suite 3964, Boston, MA, 02101",264.4,3
GT0000212,The Kelly Financial Advisory Group,Wells Fargo Advisors,8542478,Thomas,Kelly,tkelly@wellfargad.com,677-521-7660,San Francisco,CA,94101,"1979 Commerce Rd, San Francisco, CA, 94101",620.2,3
GT0000213,The Flores Investment Group,Mesirow Financial,1676621,Jeffrey,Flores,jflores@mesi.com,420-535-3430,Chicago,IL,60614,"1495 Park Rd, Suite 300, Chicago, IL, 60614",666.3,4
GT0000214,Thompson Capital Group,Merrill Lynch,5191831,Steven,Thompson,sthompson@merrlync.com,296-673-2669,Hartford,CT,06101,"2291 Maple St, Suite 3298, Hartford, CT, 06101",1127.1,3
GT0000215,The Sanchez Wealth Partners,Piper Sandler,2258076,Thomas,Sanchez,tsanchez@pipesand.com,222-266-4239,Salt Lake City,UT,84101,"7266 Cedar Ave, Salt Lake City, UT, 84101",25,4
GT0000216,The Garcia Wealth Management Group,Mesirow Financial,8267158,Joseph,Garcia,jgarcia@mesi.com,941-604-9128,Memphis,TN,38101,"484 Madison Way, Suite 979, Memphis, TN, 38101",61.5,3
GT0000217,The Scott Financial Advisory Group,Mesirow Financial,5951043,Paul,Scott,pscott@mesi.com,710-621-8848,Milwaukee,WI,53201,"1000 Pine Ln, Suite 1817, Milwaukee, WI, 53201",126.4,3
GT0000218,The Cox Wealth Advisors,RBC Wealth Management,7024901,Betty,Cox,bcox@rbc.com,691-757-8940,Orlando,FL,32801,"5637 Financial Ct, Suite 1207, Orlando, FL, 32801",132.5,3
GT0000219,The Green Private Wealth Group,HighTower,9882399,John,Green,jgreen@high.com,566-985-4813,Charlotte,NC,28201,"2616 Maple Dr, Charlotte, NC, 28201",7774.4,4
GT0000220,The Gonzales Asset Management Group,Morgan Stanley,7516648,Barbara,Gonzales,bgonzales@morgstan.com,563-377-3885,Memphis,TN,38101,"3876 Financial Rd, Memphis, TN, 38101",929.0,4
GT0000221,Sanders Private Client Group,Merrill Lynch,4158036,Cynthia,Sanders,csanders@merrlync.com,704-755-6063,Memphis,TN,38101,"2877 Broadway St, Suite 1052, Memphis, TN, 38101",59.0,6
GT0000222,The Williams Family Wealth Group,Hightower Advisors,4380011,Mark,Williams,mwilliams@highadvi.com,333-548-3907,Cleveland,OH,44101,"5302 Oak St, Suite 2986, Cleveland, OH, 44101",134.2,3
GT0000223,Anderson Wealth Solutions Group,Hightower Advisors,7636992,Carol,Anderson,canderson@highadvi.com,800-303-6514,Chicago,IL,60601,"4945 River Blvd, Chicago, IL, 60601",32.9,5
GT0000224,Henderson Wealth Advisors,Rockefeller Capital Management,6986539,Michelle,Henderson,mhenderson@rockcapi.com,428-881-3872,Atlanta,GA,30301,"6200 Hill Ln, Suite 3085, Atlanta, GA, 30301",1886.1,2
GT0000225,The Flores Capital Group,Dynasty Financial Partners,4706007,Amy,Flores,aflores@dynapart.com,854-779-2705,Atlanta,GA,30301,"8130 Cedar Rd, Atlanta, GA, 30301",28.1,3
GT0000226,The Green Wealth Advisors,Edward Jones,6632941,Brian,Green,bgreen@edwajone.com,657-211-5345,Cincinnati,OH,45201,"3436 Park Ave, Suite 3323, Cincinnati, OH, 45201",48.3,2
GT0000227,Smith Capital Group,Morgan Stanley,9272543,Kimberly,Smith,ksmith@morgstan.com,587-559-9946,San Diego,CA,92101,"6150 Maple Pl, San Diego, CA, 92101",2826.2,6
GT0000228,Patterson Financial Advisory Group,RBC Wealth Management,1560573,Betty,Patterson,bpatterson@rbc.com,501-220-6221,Chicago,IL,60601,"4279 Maple Ave, Suite 3736, Chicago, IL, 60601",151.3,5
GT0000229,The Foster Advisory Group,UBS Financial Services,9098979,Christopher,Foster,cfoster@ubs.com,921-231-8066,Cleveland,OH,44101,"2704 Capital Way, Suite 514, Cleveland, OH, 44101",61.9,4
GT0000230,Harris Private Client Group,Oppenheimer & Co,5989554,Anthony,Harris,aharris@oppe.com,443-298-1813,Minneapolis,MN,55401,"6438 Financial Ct, Minneapolis, MN, 55401",97.3,3
GT0000231,The Campbell Capital Group,Merrill Lynch,9058573,Michael,Campbell,mcampbell@merrlync.com,404-299-1421,Minneapolis,MN,55401,"3391 Elm Ln, Minneapolis, MN, 55401",519.4,5
GT0000232,Anderson Asset Management Group,Stifel Financial,9205682,Stephanie,Anderson,sanderson@stif.com,876-471-2493,Kansas City,MO,64101,"8915 Madison Blvd, Suite 1662, Kansas City, MO, 64101",54.4,4
GT0000233,Flores Investment Group,Morgan Stanley,2034137,Daniel,Flores,dflores@morgstan.com,354-970-2584,Baltimore,MD,21201,"1405 Sunset Ct, Suite 3198, Baltimore, MD, 21201",201.9,6
GT0000234,Peterson Wealth Solutions Group,Morgan Stanley,8023480,Mark,Peterson,mpeterson@morgstan.com,748-903-8779,Austin,TX,78701,"9384 Park Pl, Suite 1717, Austin, TX, 78701",2387.2,2
GT0000235,The Brooks Asset Management Group,Hightower Advisors,3804559,Jennifer,Brooks,jbrooks@highadvi.com,416-397-3067,Dallas,TX,75201,"700 Jefferson Ave, Dallas, TX, 75201",849.1,5
GT0000236,Ross Wealth Solutions Group,Raymond James,2124274,Matthew,Ross,mross@raymjame.com,289-597-7510,St. Louis,MO,63101,"9045 River Ln, Suite 3856, St. Louis, MO, 63101",162.3,2
GT0000237,Flores Financial Group,HighTower,2681144,Michelle,Flores,mflores@high.com,308-776-2654,Dallas,TX,75201,"4688 Commerce Rd, Dallas, TX, 75201",136.5,4
GT0000238,Jenkins Financial Group,Rockefeller Capital Management,3889032,Edward,Jenkins,ejenkins@rockcapi.com,482-612-3356,Los Angeles,CA,90001,"9973 Madison St, Suite 3700, Los Angeles, CA, 90001",346.6,4
GT0000239,Walker Private Client Group,Morgan Stanley,6084418,Ashley,Walker,awalker@morgstan.com,518-487-9054,Charlotte,NC,28201,"1610 Park Blvd, Suite 3146, Charlotte, NC, 28201",297.0,5
GT0000240,Adams Private Client Group,Ameriprise Financial,2497984,Carol,Adams,cadams@amer.com,392-652-4463,Louisville,KY,40201,"6672 Broadway Ct, Louisville, KY, 40201",211.4,2
GT0000241,Lee Investment Group,UBS Financial Services,1485669,Jennifer,Lee,jlee@ubs.com,377-397-4288,Boston,MA,02101,"945 Park St, Suite 3860, Boston, MA, 02101",323.4,4
GT0000242,Sanchez Wealth Partners,Ameriprise Financial,7659586,Dorothy,Sanchez,dsanchez@amer.com,850-326-1500,Columbus,OH,43201,"3964 Sunset Pl, Suite 827, Columbus, OH, 43201",58.2,5
GT0000243,The Peterson Wealth Partners,Janney Montgomery Scott,5782670,Sarah,Peterson,speterson@jannmontsc.com,228-595-1813,Philadelphia,PA,19101,"2670 Financial Dr, Philadelphia, PA, 19101",241.8,3
GT0000244,Clark Wealth Advisors,Ameriprise Financial,1336422,Sandra,Clark,sclark@amer.com,985-898-1145,Columbus,OH,43201,"7768 Cedar Blvd, Columbus, OH, 43201",39.1,2
GT0000245,Allen Asset Management Group,HighTower,6850369,Mark,Allen,mallen@high.com,670-458-4575,Charlotte,NC,28201,"7647 Hill Ct, Charlotte, NC, 28201",86.9,5
